Flow Duration,Total Fwd Packets,Total Backward Packets,Flow Packets/s,Flow Bytes/s,Avg Packet Size,FIN Flag Count,SYN Flag Count,RST Flag Count,PSH Flag Count,ACK Flag Count,URG Flag Count,ECE Flag Count,Fwd Packets Length Total,Bwd Packets Length Total,Flow IAT Mean,Flow IAT Std,Idle Mean,Protocol
8809152,0,0,7.414999999999999e-06,7282535.401213756,54,0,0,1,0,1,0,0,0,0,0.000127681787463,0.0009779779117840002,0.000127681787463,TCP
8815987,0,0,6.835e-06,7900512.070226775,54,0,0,1,0,1,0,0,0,0,0.00012594291142,0.0009710746575810001,0.00012594291142,TCP
8824371,0,0,8.384e-06,6440839.6946564885,54,0,0,1,0,1,0,0,0,0,0.000124296671907,0.0009643102224330001,0.000124296671907,TCP
8831442,0,0,7.071e-06,7636826.474331778,54,0,0,1,0,1,0,0,0,0,0.000122666358947,0.0009576887386520001,0.000122666358947,TCP
8837645,0,0,6.203e-06,8705465.097533451,54,0,0,1,0,1,0,0,0,0,0.000121067648064,0.0009512033441260001,0.000121067648064,TCP
8849940,0,0,1.2295000000000002e-05,4392029.280195202,54,0,0,1,0,1,0,0,0,0,0.00011959591427300001,0.000944838111908,0.00011959591427300001,TCP
8858045,0,0,8.105e-06,6662553.979025293,54,0,0,1,0,1,0,0,0,0,0.00011810620625800002,0.0009386055401300001,0.00011810620625800002,TCP
8865179,0,0,7.134e-06,7569386.038687973,54,0,0,1,0,1,0,0,0,0,0.000116658838171,0.0009324943049150001,0.000116658838171,TCP
8873206,0,0,8.027e-06,6727295.378098916,54,0,0,1,0,1,0,0,0,0,0.00011524596771600001,0.000926501235697,0.00011524596771600001,TCP
8881879,0,0,8.673e-06,6226219.3012798345,54,0,0,1,0,1,0,0,0,0,0.00011387238135700001,0.0009206218725850001,0.00011387238135700001,TCP
8889986,0,0,8.106999999999999e-06,6660910.324411002,54,0,0,1,0,1,0,0,0,0,0.000112530551379,0.0009148533537210001,0.000112530551379,TCP
8898478,0,0,8.492000000000001e-06,6358926.04804522,54,0,0,1,0,1,0,0,0,0,0.000111237168312,0.000909190219328,0.000111237168312,TCP
8905911,0,0,7.433e-06,7264899.771290192,54,0,0,1,0,1,0,0,0,0,0.00010994922967600001,0.000903633934722,0.00010994922967600001,TCP
8935924,0,0,3.0013000000000002e-05,1799220.3378535968,54,0,0,1,0,1,0,0,0,0,0.000108974735911,0.0008981498925820001,0.000108974735911,TCP
8944045,0,0,8.121e-06,6649427.410417436,54,0,0,1,0,1,0,0,0,0,0.000107770942779,0.000892789506346,0.000107770942779,TCP
8950901,0,0,6.855999999999999e-06,7876312.718786464,54,0,0,1,0,1,0,0,0,0,0.00010655891327600001,0.0008875280645820001,0.00010655891327600001,TCP
